name	pname	cityname	adname	address	location	lng	lat	rating	cost
亿火锅	重庆市	重庆市	沙坪坝区	半边山41号(童家桥街道文化服务中心旁,红岩魂广场陈列馆旁)	106.443353,29.572208	106.55766585007548	29.574639200882807	3.5	[]
麻辣头条串串香(好城店)	重庆市	重庆市	沙坪坝区	西双大道26号附1号	106.367350,29.610164	106.55766585007548	29.574639200882807	3.5	50.00
竹叶三和鱼(煌华店)	重庆市	重庆市	沙坪坝区	渝碚路煌华新纪元7楼	106.461811,29.558538	106.55766585007548	29.574639200882807	3.5	48.00
67号老火锅	重庆市	重庆市	沙坪坝区	磁器口金碧正街67号	106.449016,29.582715	106.55766585007548	29.574639200882807	3.5	68.00
斗肆串串火锅	重庆市	重庆市	沙坪坝区	都市花园路都市花园中路102-13号	106.452611,29.538183	106.55766585007548	29.574639200882807	3.5	[]
鼎鸿然火锅串串	重庆市	重庆市	沙坪坝区	大杨公桥36号华语新天地1栋	106.450619,29.562567	106.55766585007548	29.574639200882807	3.5	[]
炯炯老火锅	重庆市	重庆市	沙坪坝区	西双大道20号附167号(西双大道与永祥路交口北50米路东)	106.365521,29.610111	106.55766585007548	29.574639200882807	3.5	52.00
憨豆豆火锅冒菜	重庆市	重庆市	沙坪坝区	陈家桥街道陈青路210号附13号	106.331792,29.620877	106.55766585007548	29.574639200882807	3.5	[]
杠上花鲜菜火锅	重庆市	重庆市	沙坪坝区	显丰大道8号	106.470067,29.538327	106.55766585007548	29.574639200882807	3.5	[]
红一浪串串香(西城丽景店)	重庆市	重庆市	沙坪坝区	杨公桥沙坪坝站西路西城丽景	106.448387,29.558700	106.55766585007548	29.574639200882807	3.5	[]
辣里红毛肚火锅	重庆市	重庆市	沙坪坝区	荔枝桥13号附36-39	106.445481,29.554102	106.55766585007548	29.574639200882807	3.5	[]
钢管厂后门小郡肝串串香	重庆市	重庆市	沙坪坝区	沙坪坝站西路88号附98号	106.446553,29.558663	106.55766585007548	29.574639200882807	3.5	[]
约个火锅(大学城店)	重庆市	重庆市	沙坪坝区	虎溪街道龙湖U城·观蓝10组团15-201	106.291746,29.602903	106.55766585007548	29.574639200882807	3.5	15.00
老铁火锅便当	重庆市	重庆市	沙坪坝区	大学城南一路171号附81号	106.314287,29.583836	106.55766585007548	29.574639200882807	3.5	[]
阳昭缘美蛙鱼府	重庆市	重庆市	沙坪坝区	美丽阳光家园1期3楼35号	106.444968,29.643373	106.55766585007548	29.574639200882807	3.5	[]
泡沫老火锅米线	重庆市	重庆市	沙坪坝区	212国道大新48号附1门面	106.444174,29.643123	106.55766585007548	29.574639200882807	3.5	[]
嘿刘火锅米线	重庆市	重庆市	沙坪坝区	厚德路大学城重庆师范大学北门商业街内	106.302487,29.616705	106.55766585007548	29.574639200882807	3.5	[]
洪孃孃小郡肝串串香	重庆市	重庆市	沙坪坝区	西双大道南200米	106.367231,29.608080	106.55766585007548	29.574639200882807	3.5	[]
烧鸡公冷锅鱼府	重庆市	重庆市	沙坪坝区	上土塆路小龙坎正街2-16号	106.470036,29.553193	106.55766585007548	29.574639200882807	3.5	[]
龘竹老火锅	重庆市	重庆市	沙坪坝区	香榭街15号(南方·苹果派1期47号附9号)	106.479188,29.541368	106.55766585007548	29.574639200882807	3.5	[]
御坊老火锅	重庆市	重庆市	沙坪坝区	永祥路金科天宸三街区105号2楼	106.364419,29.616428	106.55766585007548	29.574639200882807	3.5	[]
宋记鸡公煲	重庆市	重庆市	沙坪坝区	大学城北路94号龙湖·U城天街F1	106.293488,29.608747	106.55766585007548	29.574639200882807	3.5	[]
成钢5区小郡肝串串(烈士墓直营店)	重庆市	重庆市	沙坪坝区	壮志路58号(烈士墓转盘旁交通银行楼下)	106.444908,29.569481	106.55766585007548	29.574639200882807	3.5	[]
俞佳源美蛙鱼	重庆市	重庆市	沙坪坝区	大学城东路泡泡街21号(西城湖景幼儿园东行20米)	106.316356,29.590654	106.55766585007548	29.574639200882807	3.5	[]
九九老火锅	重庆市	重庆市	沙坪坝区	小龙坎正街196-1-1号(嘉新大厦国美车库旁)	106.464707,29.551691	106.55766585007548	29.574639200882807	3.5	37.00
重棉厂老火锅	重庆市	重庆市	沙坪坝区	渝碚路93号	106.457308,29.558810	106.55766585007548	29.574639200882807	3.5	[]
九串(沙滨路店)	重庆市	重庆市	沙坪坝区	沙滨路58号附52号	106.468720,29.571354	106.55766585007548	29.574639200882807	3.5	[]
铁匠老火锅(沿河西路店)	重庆市	重庆市	沙坪坝区	沿河西路25号	106.333273,29.616180	106.55766585007548	29.574639200882807	3.5	[]
麻秧子新派火锅	重庆市	重庆市	沙坪坝区	龙兴路35号附近	106.385912,29.703963	106.55766585007548	29.574639200882807	3.5	[]
九道了老火锅	重庆市	重庆市	沙坪坝区	小龙坎正街天一阁小区6号附3号	106.470003,29.553992	106.55766585007548	29.574639200882807	3.5	[]
太二老火锅	重庆市	重庆市	沙坪坝区	天星桥晒光坪52号附24号	106.453939,29.547089	106.55766585007548	29.574639200882807	3.5	[]
参尚火锅	重庆市	重庆市	沙坪坝区	天星桥红槽房正街99-189号	106.448056,29.546449	106.55766585007548	29.574639200882807	3.5	[]
小郡肝串串香(沙坪坝店)	重庆市	重庆市	沙坪坝区	渝碚路三峡广场商业步行街蓝天歌剧院旁2楼	106.462005,29.557050	106.55766585007548	29.574639200882807	3.5	74.00
十里火锅串串香	重庆市	重庆市	沙坪坝区	沙北街92号附34号(重庆七中旁)	106.463614,29.570149	106.55766585007548	29.574639200882807	3.5	[]
两个菜菜	重庆市	重庆市	沙坪坝区	大学城西路29号附38号	106.292941,29.602351	106.55766585007548	29.574639200882807	3.5	[]
火辣妹老火锅(西永店)	重庆市	重庆市	沙坪坝区	西永龙湖拉特芳斯商业街1区2栋旁(金科地产对面)	106.363950,29.612001	106.55766585007548	29.574639200882807	3.5	[]
聚唐記潮汕先牛肉火锅(都市花园西路店)	重庆市	重庆市	沙坪坝区	都市花园西路103-4号	106.451243,29.539733	106.55766585007548	29.574639200882807	3.5	51.00
爵香耙牛馆	重庆市	重庆市	沙坪坝区	井源路1号(美丽阳光家园亿客来超市四楼)	106.444847,29.642578	106.55766585007548	29.574639200882807	3.5	[]
红井源老火锅	重庆市	重庆市	沙坪坝区	井源路1号美丽阳光家园商铺4楼	106.444890,29.642637	106.55766585007548	29.574639200882807	3.5	[]
熙王府海鲜自助火锅(景苑路店)	重庆市	重庆市	沙坪坝区	大学城熙街步行街21号楼,天天美食城2楼(不挂科对面)	106.302246,29.603750	106.55766585007548	29.574639200882807	3.5	52.00
十味麻辣三国自助火锅城(曾家店)	重庆市	重庆市	沙坪坝区	[]	106.303647,29.552276	106.55766585007548	29.574639200882807	3.5	[]
李记临江门鲜菜火锅(清溪路店)	重庆市	重庆市	沙坪坝区	清溪路171号	106.446123,29.558882	106.55766585007548	29.574639200882807	3.5	[]
馋狗老火锅(微电园店)	重庆市	重庆市	沙坪坝区	龙湖拉特芳斯一街区D座3层	106.364714,29.611268	106.55766585007548	29.574639200882807	3.5	59.00
聚一堂老火锅(大学城店)	重庆市	重庆市	沙坪坝区	大学城中路19号附3号2楼(中国银行旁,近东方剑桥二期商业天街)	106.306721,29.589734	106.55766585007548	29.574639200882807	3.5	64.00
冯潘松鼠串串香(天宸店)	重庆市	重庆市	沙坪坝区	永祥路105号附150号(金科天宸5号门旁)	106.364560,29.616052	106.55766585007548	29.574639200882807	3.5	[]
冬水田三和鱼(双碑店)	重庆市	重庆市	沙坪坝区	嘉勤路九重锦商业街5-1-6号	106.445044,29.607793	106.55766585007548	29.574639200882807	3.5	50.00
火锅面(重庆曾家店)	重庆市	重庆市	沙坪坝区	曾家镇曾凤路52号附3号	106.303558,29.550349	106.55766585007548	29.574639200882807	3.5	[]
临江门鲜菜老火锅(富力城店)	重庆市	重庆市	沙坪坝区	大学城南路22号附8号	106.309089,29.599042	106.55766585007548	29.574639200882807	3.5	48.00
渝香源土灶老火锅(大学城店)	重庆市	重庆市	沙坪坝区	大学城南一路金科廊桥水乡5号大门口旁	106.282403,29.583211	106.55766585007548	29.574639200882807	3.5	54.00
牛骨当家(石碾盘店)	重庆市	重庆市	沙坪坝区	石碾盘东原拾莲坊5栋2楼	106.461121,29.551805	106.55766585007548	29.574639200882807	3.5	[]
九记渣渣酒老火锅	重庆市	重庆市	沙坪坝区	212国道万鑫药店楼上	106.443985,29.644677	106.55766585007548	29.574639200882807	3.5	[]
逸都音乐火锅	重庆市	重庆市	沙坪坝区	陈家桥陈西路103号(瑞德网咖对面逸都聚会馆内)	106.331361,29.618848	106.55766585007548	29.574639200882807	3.5	[]
长江码头火锅(井口店)	重庆市	重庆市	沙坪坝区	井源路8号美丽阳光家园商铺3号楼3一37号	106.444847,29.642578	106.55766585007548	29.574639200882807	3.5	62.00
全火锅	重庆市	重庆市	沙坪坝区	凤中路300号万科金色悦城2期1栋	106.445637,29.517492	106.55766585007548	29.574639200882807	3.5	[]
转盘火锅(井口店)	重庆市	重庆市	沙坪坝区	井口工业园转盘井盛路二号	106.450113,29.649159	106.55766585007548	29.574639200882807	3.5	[]
旋转小火锅	重庆市	重庆市	沙坪坝区	龙荫小区锦呈假日酒店	106.302934,29.557259	106.55766585007548	29.574639200882807	3.5	[]
广场小珺肝火锅串串	重庆市	重庆市	沙坪坝区	大学城南路22号(河畔西门)	106.309910,29.599610	106.55766585007548	29.574639200882807	3.5	[]
雄赳赳鸡公煲(微电园店)	重庆市	重庆市	沙坪坝区	西双大道20号附26号	106.365699,29.610737	106.55766585007548	29.574639200882807	3.5	[]
划得来旋转小火锅(龙湖U城店)	重庆市	重庆市	沙坪坝区	大学城北路94号龙湖·U城天街F1	106.293404,29.608763	106.55766585007548	29.574639200882807	3.5	[]
天源火锅(青东路)	重庆市	重庆市	沙坪坝区	青东路44号附48号	106.313026,29.674122	106.55766585007548	29.574639200882807	3.5	48.00
杠上花老火锅(大学城西路店)	重庆市	重庆市	沙坪坝区	大学城西路11号附90号	106.291291,29.581074	106.55766585007548	29.574639200882807	3.5	50.00
金刚老火锅(沙滨路店)	重庆市	重庆市	沙坪坝区	沙滨路财信沙滨城市11号	106.481660,29.555317	106.55766585007548	29.574639200882807	3.5	64.00
重府大掌柜火锅(杨梨路店)	重庆市	重庆市	沙坪坝区	杨梨路19号附678号华宇星云汇	106.447231,29.561174	106.55766585007548	29.574639200882807	3.5	44.00
渝亮满堂红土灶老火锅	重庆市	重庆市	沙坪坝区	凤天大道136号君和·凤鸣广场3楼163-164号	106.451177,29.527840	106.55766585007548	29.574639200882807	3.5	60.00
红遍天火锅	重庆市	重庆市	沙坪坝区	丰盛路2楼(学府悦园)	106.337896,29.629970	106.55766585007548	29.574639200882807	3.5	[]
渝厨生态火锅(陈家桥店)	重庆市	重庆市	沙坪坝区	陈青路210号8-9号(路缘驾校总校对面)	106.331935,29.620736	106.55766585007548	29.574639200882807	3.5	57.00
嗨森六拖二老火锅	重庆市	重庆市	沙坪坝区	汇贤路龙湖·睿城	106.307637,29.591721	106.55766585007548	29.574639200882807	3.5	[]
巴蜀渝福记重庆老火锅(磁器口店)	重庆市	重庆市	沙坪坝区	劳动路73号附6号(公交车站旁)	106.457870,29.572370	106.55766585007548	29.574639200882807	3.5	[]
龙阁鲜菜火锅	重庆市	重庆市	沙坪坝区	沙滨路9号附8号(美丽山水底商)	106.481844,29.554188	106.55766585007548	29.574639200882807	3.5	56.00
朋友圈旋转火锅(沙坪坝好吃街店)	重庆市	重庆市	沙坪坝区	立海商务大厦负一楼客堂美食街内	106.462008,29.559621	106.55766585007548	29.574639200882807	3.5	46.00
张静老火锅串串	重庆市	重庆市	沙坪坝区	西永开发区389号附3号	106.377819,29.597764	106.55766585007548	29.574639200882807	3.5	[]
兵味火锅串串香(劳动路店)	重庆市	重庆市	沙坪坝区	劳动路73-14号附近	106.457333,29.573123	106.55766585007548	29.574639200882807	3.5	[]
宏儿老火锅	重庆市	重庆市	沙坪坝区	陈家桥街道沿河北路22号附3号	106.337137,29.617377	106.55766585007548	29.574639200882807	3.5	[]
丰犊老火锅(井口店)	重庆市	重庆市	沙坪坝区	井源路8号(美丽·阳光家园3幢第负2层39号)	106.444847,29.642578	106.55766585007548	29.574639200882807	3.5	42.00
围棋熊火锅	重庆市	重庆市	沙坪坝区	土主镇西双大道27号	106.366169,29.608654	106.55766585007548	29.574639200882807	3.5	50.00
秀·火锅(大学城总店)	重庆市	重庆市	沙坪坝区	大学城熙街不是青年文艺广场1层	106.303609,29.602737	106.55766585007548	29.574639200882807	3.5	58.00
馨月串串香	重庆市	重庆市	沙坪坝区	大学城南二路1080号附58号(红星国际跆拳道楼下)	106.289810,29.582076	106.55766585007548	29.574639200882807	3.5	[]
毛子老火锅	重庆市	重庆市	沙坪坝区	万科金色悦城1期4栋5号	106.445396,29.519427	106.55766585007548	29.574639200882807	3.5	53.00
龙太子烧鸡公	重庆市	重庆市	沙坪坝区	沙滨路11号附34号(财信沙滨城市)	106.479867,29.555846	106.55766585007548	29.574639200882807	3.5	[]
和家兴老火锅	重庆市	重庆市	沙坪坝区	土湾街道模范村1号附10号	106.471565,29.554944	106.55766585007548	29.574639200882807	3.5	[]
唐柒乐二娃串串鱼	重庆市	重庆市	沙坪坝区	都市花园中路104号附19-20(天星壹号酒店斜对面)	106.451975,29.538398	106.55766585007548	29.574639200882807	3.5	[]
脸谱鲜菜老火锅	重庆市	重庆市	沙坪坝区	天梨路224号附6号,附6号吊一层	106.439681,29.552705	106.55766585007548	29.574639200882807	3.5	50.00
觅家火锅馆	重庆市	重庆市	沙坪坝区	华宇时代星空7-15(永辉超市旁边赛博楼上)	106.461602,29.556090	106.55766585007548	29.574639200882807	3.5	[]
蜀鼎火锅冒菜	重庆市	重庆市	沙坪坝区	晒光坪65附14号	106.452814,29.548294	106.55766585007548	29.574639200882807	3.5	[]
渝禾庄黑嫂老火锅	重庆市	重庆市	沙坪坝区	西双大道20号附36号(西双大道与西园一路交口北行150米左右)	106.365733,29.611106	106.55766585007548	29.574639200882807	3.5	[]
天人醉私房火锅	重庆市	重庆市	沙坪坝区	大学城龙湖U城9组团2栋901(宝豪酒店西20米)	106.293170,29.602339	106.55766585007548	29.574639200882807	3.5	60.00
翻翻涨老火锅	重庆市	重庆市	沙坪坝区	微电园西双大道27号附19号	106.365745,29.608913	106.55766585007548	29.574639200882807	3.5	[]
朋雅老火锅	重庆市	重庆市	沙坪坝区	大杨公桥111号	106.449181,29.562110	106.55766585007548	29.574639200882807	3.5	[]
火尧火锅(大学城店)	重庆市	重庆市	沙坪坝区	大学城南二路428号(城市管理学院公交车站)	106.302085,29.580176	106.55766585007548	29.574639200882807	3.5	77.00
叉叉裤鲜货火锅(西永店)	重庆市	重庆市	沙坪坝区	永泰路与西荣路交叉口东250米龙湖拉特芳斯大门口	106.365573,29.612049	106.55766585007548	29.574639200882807	3.5	61.00
奔吃老火锅(大学城店)	重庆市	重庆市	沙坪坝区	二开发区二横街与新马路交叉口西北50米	106.336587,29.618226	106.55766585007548	29.574639200882807	3.5	62.00
醉得行老火锅(中梁镇店)	重庆市	重庆市	沙坪坝区	中粱镇新发路56号	106.413314,29.639028	106.55766585007548	29.574639200882807	3.5	[]
古树火锅	重庆市	重庆市	沙坪坝区	至德路3号附3号(花千树一期正大门口)	106.319987,29.610979	106.55766585007548	29.574639200882807	3.5	[]
四緣概念火鍋	重庆市	重庆市	沙坪坝区	凤鸣山302-1幢附一号(西物万科金色悦城二期)	106.445649,29.517609	106.55766585007548	29.574639200882807	3.5	72.00
嗨哟老火锅(龙湖U城星座店)	重庆市	重庆市	沙坪坝区	大学城北路103号附14号	106.292814,29.603933	106.55766585007548	29.574639200882807	3.5	[]
恋上啵啵鱼	重庆市	重庆市	沙坪坝区	大学城中路52号附62号	106.308616,29.619798	106.55766585007548	29.574639200882807	3.5	[]
不打烊老火锅	重庆市	重庆市	沙坪坝区	大学城北路与景和路交叉口南150米	106.304044,29.606090	106.55766585007548	29.574639200882807	3.5	[]
勤匠老火锅	重庆市	重庆市	沙坪坝区	陈家桥丰裕路2号附5号8号	106.341338,29.621378	106.55766585007548	29.574639200882807	3.5	[]
锋高串串香	重庆市	重庆市	沙坪坝区	大学城西路龙湖U城8组团星座5号1楼	106.292446,29.606853	106.55766585007548	29.574639200882807	3.5	[]
渝掌门老火锅(西城丽景店)	重庆市	重庆市	沙坪坝区	站西路西城丽景美食一条街88号附211-214号	106.447198,29.558666	106.55766585007548	29.574639200882807	3.5	54.00
俞喜老火锅	重庆市	重庆市	沙坪坝区	兰美路758号	106.460460,29.526751	106.55766585007548	29.574639200882807	3.5	[]
二麻老火锅	重庆市	重庆市	沙坪坝区	龙湖·拉特芳斯(西双大道北)	106.367951,29.609974	106.55766585007548	29.574639200882807	3.5	[]
渣渣火锅便当(沙坪坝店)	重庆市	重庆市	沙坪坝区	天陈路49号附4号	106.458646,29.550942	106.55766585007548	29.574639200882807	3.5	[]
红辣老火锅	重庆市	重庆市	沙坪坝区	嘉勤路华宇温莎小镇66号附90号	106.444970,29.610533	106.55766585007548	29.574639200882807	3.5	[]
生态老鸭汤羊肉汤锅(大学城店)	重庆市	重庆市	沙坪坝区	景苑路熙街1期4号楼2楼(乌托邦楼上)	106.303007,29.604297	106.55766585007548	29.574639200882807	3.5	42.00
胖妹串串	重庆市	重庆市	沙坪坝区	歌乐山南街29号	106.418458,29.562734	106.55766585007548	29.574639200882807	3.5	[]
蓉姐老火锅(西永店)	重庆市	重庆市	沙坪坝区	西城二路西永微电子园区安置房四期12-15号	106.373413,29.569840	106.55766585007548	29.574639200882807	3.5	55.00
火锅鱼府(康居西城店)	重庆市	重庆市	沙坪坝区	康城路康居西城夜市B12号(近颐园酒坊)	106.312155,29.576400	106.55766585007548	29.574639200882807	3.5	37.00
夜火锅	重庆市	重庆市	沙坪坝区	716县道西50米	106.418667,29.509480	106.55766585007548	29.574639200882807	3.5	[]
巴渝功夫火锅自助城	重庆市	重庆市	沙坪坝区	景苑路8号附近	106.302520,29.603730	106.55766585007548	29.574639200882807	3.5	50.00
兴满堂老火锅	重庆市	重庆市	沙坪坝区	天星桥天马支路63号(新立社区南门东行30米)	106.455955,29.542666	106.55766585007548	29.574639200882807	3.5	[]
华飞火锅米线	重庆市	重庆市	沙坪坝区	大学城东路17号附2号	106.317918,29.586677	106.55766585007548	29.574639200882807	3.5	15.00
香满城砂锅串串	重庆市	重庆市	沙坪坝区	大学城东路西50米	106.318392,29.591197	106.55766585007548	29.574639200882807	3.5	[]
九口老火锅	重庆市	重庆市	沙坪坝区	双碑永胜桥36号(双碑社区居委会前行50米)	106.444294,29.601070	106.55766585007548	29.574639200882807	3.5	[]
光头强老火锅	重庆市	重庆市	沙坪坝区	针凤路81号附4号	106.303028,29.550630	106.55766585007548	29.574639200882807	3.5	[]
牛妈炫动小火锅(烈士墓店)	重庆市	重庆市	沙坪坝区	壮志路58-24号(交通银行旁)	106.444275,29.569422	106.55766585007548	29.574639200882807	3.5	35.00
渝睿火锅串	重庆市	重庆市	沙坪坝区	站西路88号附43号	106.447550,29.560213	106.55766585007548	29.574639200882807	3.5	[]
学姐老火锅(科院店)	重庆市	重庆市	沙坪坝区	大学城东路21号附1幢1-11	106.317991,29.591412	106.55766585007548	29.574639200882807	3.5	42.00
長夀老妈(协信城立方店)	重庆市	重庆市	沙坪坝区	大学城南一路171号附146号	106.314299,29.583222	106.55766585007548	29.574639200882807	3.5	15.00
时光海火锅	重庆市	重庆市	沙坪坝区	中国建设银行(熙街分理处)	106.302318,29.604643	106.55766585007548	29.574639200882807	3.5	[]
胖子老火锅	重庆市	重庆市	沙坪坝区	石井坡街道和平山199-2	106.436491,29.588620	106.55766585007548	29.574639200882807	3.5	[]
魔鬼串串香	重庆市	重庆市	沙坪坝区	金刚坡街与102乡道交叉口西北150米	106.413322,29.590347	106.55766585007548	29.574639200882807	3.5	[]
便当(大学城西路店)	重庆市	重庆市	沙坪坝区	大学城西路29号9-1幢1-79	106.291279,29.601648	106.55766585007548	29.574639200882807	3.5	25.00
佳味串串香(嘉勤路)	重庆市	重庆市	沙坪坝区	嘉勤路与嘉建路交叉口东南100米	106.448336,29.610710	106.55766585007548	29.574639200882807	3.5	[]
临江门坎上老火锅	重庆市	重庆市	沙坪坝区	山田路山洞邮政所对面	106.419559,29.510728	106.55766585007548	29.574639200882807	3.5	[]
杨姐串串香	重庆市	重庆市	沙坪坝区	天梨路与天陈路交叉口西南150米	106.453756,29.547215	106.55766585007548	29.574639200882807	3.5	[]
王胖子串串香	重庆市	重庆市	沙坪坝区	歌乐山街9号-附16号附近	106.418634,29.565767	106.55766585007548	29.574639200882807	3.5	[]
五花八门串串香火锅	重庆市	重庆市	沙坪坝区	新兴路与新发路交叉口北150米	106.413823,29.638315	106.55766585007548	29.574639200882807	3.5	[]
福临土灶老火锅	重庆市	重庆市	沙坪坝区	渝碚路206号两江风情	106.446390,29.566330	106.55766585007548	29.574639200882807	3.5	[]
火锅米线	重庆市	重庆市	沙坪坝区	陈家桥陈青路165号附57号	106.331421,29.620760	106.55766585007548	29.574639200882807	[]	[]
海丁学鸟纯品火锅(美丽山水店)	重庆市	重庆市	沙坪坝区	沙滨路9-附36号附近	106.481796,29.554176	106.55766585007548	29.574639200882807	[]	[]
知味居老火锅(高滩岩店)	重庆市	重庆市	沙坪坝区	高滩岩正街28号2层	106.447854,29.533673	106.55766585007548	29.574639200882807	[]	[]
刘一手火锅(沙坪坝店)	重庆市	重庆市	沙坪坝区	融信大厦拉摩新青年购物中心3层	106.461566,29.558085	106.55766585007548	29.574639200882807	4.5	78.00
巴国口福火锅(山洞店)	重庆市	重庆市	沙坪坝区	山峰路与716县道交叉口东100米	106.420503,29.511373	106.55766585007548	29.574639200882807	3.0	[]
风味菜老火锅	重庆市	重庆市	沙坪坝区	大学城南路与新市街交叉口西100米	106.309205,29.598760	106.55766585007548	29.574639200882807	3.4	[]
签味王砂锅串串(大学城店)	重庆市	重庆市	沙坪坝区	大学城景苑路22号	106.302632,29.602974	106.55766585007548	29.574639200882807	3.5	40.00
黄记串串香	重庆市	重庆市	沙坪坝区	康居苑1号附1-20	106.449081,29.524662	106.55766585007548	29.574639200882807	[]	[]
古镇老火锅	重庆市	重庆市	沙坪坝区	青东路31号附52号2楼	106.312481,29.674881	106.55766585007548	29.574639200882807	[]	[]
桃花盛开海鲜自助工厂火锅(双碑店)	重庆市	重庆市	沙坪坝区	双碑街道浪升双城天街二楼	106.444922,29.604935	106.55766585007548	29.574639200882807	3.0	55.00
刘氏鲜货老火锅	重庆市	重庆市	沙坪坝区	金沙正街90号附近	106.453625,29.578823	106.55766585007548	29.574639200882807	3.0	[]
吃上隐老火锅	重庆市	重庆市	沙坪坝区	思贤路413号附近	106.303364,29.581615	106.55766585007548	29.574639200882807	3.0	[]
闻国鲜菜老火锅(天星桥店)	重庆市	重庆市	沙坪坝区	天马支路63号	106.456019,29.542740	106.55766585007548	29.574639200882807	3.0	58.00
三江串串香火锅	重庆市	重庆市	沙坪坝区	歌乐山西藏中学河马村15号	106.420642,29.571715	106.55766585007548	29.574639200882807	3.0	21.00
沸腾火锅米线	重庆市	重庆市	沙坪坝区	景苑路与沙坪坝区大学城熙街商业街交叉口西50米	106.300908,29.604602	106.55766585007548	29.574639200882807	5.0	15.00
原临江门洞子火锅(熙街店)	重庆市	重庆市	沙坪坝区	景苑路8号熙街23号楼1层	106.303580,29.605342	106.55766585007548	29.574639200882807	3.6	[]
洪湖藕王养生汤(富洲新城店)	重庆市	重庆市	沙坪坝区	富洲路12-附25-26号	106.474783,29.540541	106.55766585007548	29.574639200882807	4.0	[]
桃花盛开海鲜自助工场火锅	重庆市	重庆市	沙坪坝区	沙南街49号星瀚大厦	106.462059,29.562844	106.55766585007548	29.574639200882807	3.5	54.00
洞之香洞子老火锅(台北生活广场)	重庆市	重庆市	沙坪坝区	大学城中路台北生活广场F1层	106.305875,29.583485	106.55766585007548	29.574639200882807	3.0	51.00
大队长老火锅(都市花园大厅)	重庆市	重庆市	沙坪坝区	都市花园中路111-8号	106.453382,29.538451	106.55766585007548	29.574639200882807	4.7	59.00
麻妞小郡肝火锅串串香(沙坪坝店)	重庆市	重庆市	沙坪坝区	沙坪坝站东路利得尔大厦1楼(404车站对面)	106.463921,29.555324	106.55766585007548	29.574639200882807	5.0	62.00
串串龙·江二娃串串香(沙坪坝旗舰店)	重庆市	重庆市	沙坪坝区	三角碑小龙坎新街48-12号	106.465303,29.557634	106.55766585007548	29.574639200882807	5.0	62.00
南苑洞子老火锅	重庆市	重庆市	沙坪坝区	212国道井口镇11号防空洞(南溪口公交车站旁)	106.442079,29.626964	106.55766585007548	29.574639200882807	4.5	63.00
钢管厂五区小郡肝串串香(欣阳广场店)	重庆市	重庆市	沙坪坝区	沙南街49号(欣阳广场沃尔玛对面)	106.462113,29.563050	106.55766585007548	29.574639200882807	5.0	63.00
杨光会鲜货火锅(大学城店)	重庆市	重庆市	沙坪坝区	大学城西路33号龙湖U城8组团(龙湖U城B馆外音乐喷泉旁)	106.293149,29.604654	106.55766585007548	29.574639200882807	4.5	73.00
渝味李记串串香(曾家店)	重庆市	重庆市	沙坪坝区	曾康路临2号附18号	106.307726,29.548907	106.55766585007548	29.574639200882807	4.4	36.00
李记串串香(土主店)	重庆市	重庆市	沙坪坝区	土主镇团结湾A区	106.372017,29.627926	106.55766585007548	29.574639200882807	4.7	65.00
久食香串串	重庆市	重庆市	沙坪坝区	山峰路10号	106.421431,29.512027	106.55766585007548	29.574639200882807	3.4	[]
刘氏重庆鸡公煲(学院店)	重庆市	重庆市	沙坪坝区	大学城纵一路(电科院段)天马加油站至中核建设公租房项目之间1、2号房屋	106.330578,29.622063	106.55766585007548	29.574639200882807	3.5	29.00
渝味李记串串香(金科廊桥水乡店)	重庆市	重庆市	沙坪坝区	城南二路1098号附24号金科廊桥水乡2组团	106.286974,29.581669	106.55766585007548	29.574639200882807	3.5	42.00
嗨来一串麻辣串串香	重庆市	重庆市	沙坪坝区	陈青路210号附3号	106.332329,29.620310	106.55766585007548	29.574639200882807	3.5	[]
红味记小月君肝砂锅串串(康居夜市店)	重庆市	重庆市	沙坪坝区	沙坪坝大学城康居西城夜市后门(康居西城夜市花市旁)	106.312149,29.576444	106.55766585007548	29.574639200882807	3.5	29.00
唐记串串香	重庆市	重庆市	沙坪坝区	地下商业中心1号附494号	106.461530,29.556890	106.55766585007548	29.574639200882807	3.5	[]
三十八度串串香	重庆市	重庆市	沙坪坝区	显丰大道28号附15号	106.470542,29.540838	106.55766585007548	29.574639200882807	2.4	[]
江二娃串串龙(陈家湾店)	重庆市	重庆市	沙坪坝区	渝碚路206-1-7	106.456168,29.560666	106.55766585007548	29.574639200882807	4.5	56.00
二钢鲜菜火锅	重庆市	重庆市	沙坪坝区	双碑中心湾87号附29号	106.443365,29.594534	106.55766585007548	29.574639200882807	3.0	[]
老北京涮羊肉	重庆市	重庆市	沙坪坝区	凤天大道112号附6号	106.453675,29.532128	106.55766585007548	29.574639200882807	3.0	[]
六福火锅(大学城陈家桥店)	重庆市	重庆市	沙坪坝区	清悦路3号附13-14号	106.334378,29.628577	106.55766585007548	29.574639200882807	3.0	[]
香满渝火锅串串香	重庆市	重庆市	沙坪坝区	虎溪街道大学城中路34号富力城倾城里商业街1层	106.310454,29.602195	106.55766585007548	29.574639200882807	3.0	53.00
牛王阁串串香(陈家桥店)	重庆市	重庆市	沙坪坝区	陈家桥街丰裕路2号附6号陈家桥安置区	106.341341,29.621182	106.55766585007548	29.574639200882807	3.0	[]
聚缘火锅	重庆市	重庆市	沙坪坝区	沙中路5号	106.463895,29.561652	106.55766585007548	29.574639200882807	3.0	[]
